"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"P61224-1","F5H0S2-1","ENST00000489473.6","ENSP00000446027.1","12","68648725","68648757","0"
"A0A1B0GTB2-1","A0A1B0GTB2-1","ENST00000504119.1","ENSP00000498192.1","14","95922820","95922963","0"
"A0A1B0GTB2-1","A0A7I2V4K3-1","ENST00000678517.1","ENSP00000504015.1","14","95922820","95922963","0"
"Q05086-1","A0A1B0GTB3-1","ENST00000636667.1","ENSP00000489625.1","15","25340119","25339140","1"
"O75787-1","A0A1B0GTB0-1","ENST00000637955.1","ENSP00000489622.1","X","40588998","40605753","0"
"Q5JVL4-1","A0A1B0GTB1-1","ENST00000636702.1","ENSP00000489623.1","6","52423796","52492338","0"
"P48728-1","A0A1B0GTB6-1","ENST00000637455.1","ENSP00000489628.1","3","49422172","49417343","1"
"Q5SRR4-1","H7BYB1-1","ENST00000375863.7","ENSP00000365023.3","6","31684040","31676959","1"
"Q99959-1","A0A8V8TPU9-1","ENST00000700559.2","ENSP00000515065.2","12","32896731","32792282","1"
"Q5TEA6-1","C9JNX3-1","ENST00000473203.1","ENSP00000420372.1","20","13919070","13913863","1"
"Q07817-1","Q9H1R6-1","ENST00000420488","ENSP00000390760","20","31722218","31665952","1"
"O15327-1","A0A8I5KVN1-1","ENST00000690114.1","ENSP00000510027.1","4","142431259","142431191","1"
"Q9HCF6-1","A0A994J557-1","ENST00000704568.1","ENSP00000515945.1","9","71121354","70535432","1"
"Q8WY22-1","Q8WY22-1","ENST00000341446.9","ENSP00000340761.7","12","124993791","125025427","0"
"Q8WY22-1","A0A5F9ZHY7-1","ENST00000671775.2","ENSP00000500775.2","12","124993791","125025520","0"
"Q8WY21-1","X6R7D6-1","ENST00000369698.6","ENSP00000358712.2","10","106699358","106577549","1"
"Q8WY21-1","H7C2U3-1","ENST00000452214.5","ENSP00000407769.1","10","106611987","106577223","1"
"Q8WY21-1","Q8WY21-1","ENST00000263054.11","ENSP00000263054.5","10","107164526","106577423","1"
"O43307-1","A0A0A6YYF8-1","ENST00000374870.8","ENSP00000364004.5","X","63754312","63637146","1"
"Q9UHD8-1","K7ER34-1","ENST00000588575.1","ENSP00000468090.1","17","77319768","77488243","0"
"Q8NCW0-1","Q8NCW0-1","ENST00000303746.10","ENSP00000304422.5","16","2964521","2968017","0"
"Q8NCW0-1","Q8NCW0-2","ENST00000575769.1","ENSP00000460917.1","16","2964521","2967698","0"
"Q8NCW0-1","Q8NCW0-3","ENST00000319500.11","ENSP00000322079.6","16","2964521","2967970","0"
"Q8NCW0-1","Q8NCW0-4","ENST00000572045.5","ENSP00000460578.1","16","2964521","2967543","0"
"Q8NCW0-1","Q8NCW0-5","ENST00000571007.5","ENSP00000461860.1","16","2964521","2968017","0"
"Q8NCW0-1","Q8NCW0-6","ENST00000575885.5","ENSP00000459878.1","16","2964521","2967970","0"
"Q13487-1","M0R1L8-1","ENST00000597584.5","ENSP00000471962.1","19","7922471","7922761","0"
"P21333-1","A0A669KBC6-1","ENST00000673639.2","ENSP00000501210.2","X","154366334","154348682","1"
"Q8NCW5-1","Q5T3I4-1","ENST00000368233.3","ENSP00000357216.3","1","156591805","156593626","0"
"Q8NCW5-1","Q5T3I3-1","ENST00000368234.7","ENSP00000357217.3","1","156591805","156594053","0"
"Q8NCW5-1","Q8NCW5-1","ENST00000368235.8","ENSP00000357218.3","1","156591805","156594081","0"
"Q8NCW5-1","A0A7P0T9Y2-1","ENST00000680087.1","ENSP00000505907.1","1","156591805","156596714","0"
"Q8NCW5-1","A0A7P0Z426-1","ENST00000680661.1","ENSP00000505088.1","1","156591805","156601740","0"
"O60573-1","B8ZZ50-1","ENST00000409514.5","ENSP00000387336.1","2","232550725","232574305","0"
"Q96D70-1","K7ER32-1","ENST00000590454.2","ENSP00000468026.1","19","913157","902564","1"
"Q16236-1","K7ER33-1","ENST00000588123.2","ENSP00000468089.2","2","177234268","177232392","1"
"O60393-1","A0A2R8Y683-1","ENST00000643164.1","ENSP00000495343.1","7","144403693","144397513","1"
"Q8NB50-1","D6RBG3-1","ENST00000509066.1","ENSP00000424156.1","5","180851395","180851162","1"
"Q8NB50-1","D6R9C0-1","ENST00000504225.1","ENSP00000422987.1","5","180851395","180850916","1"
"Q8NB50-1","D6RCF6-1","ENST00000506439.5","ENSP00000423709.1","5","180851395","180851087","1"
"Q8NB50-1","Q8NB50-1","ENST00000502412.2","ENSP00000423820.1","5","180861219","180848795","1"
"Q8NB50-1","Q8NB50-3","ENST00000512132.5","ENSP00000426193.1","5","180851395","180848795","1"
"P19447-1","A0A2R8Y681-1","ENST00000645504.1","ENSP00000495336.1","2","127286797","127271451","1"
"Q9HA77-1","H0YFV1-1","ENST00000539269.5","ENSP00000440420.1","13","110706053","110697964","1"
"Q9HA77-1","F5H579-1","ENST00000542709.5","ENSP00000444655.1","13","110705768","110687722","1"
"Q9HA77-1","H0YFF0-1","ENST00000487253.6","ENSP00000438267.1","13","110663518","110644152","1"
"Q9HA77-1","H0YGF2-1","ENST00000537743.1","ENSP00000443027.1","13","110677024","110663028","1"
"Q9HA77-1","F5H623-1","ENST00000537394.5","ENSP00000437962.1","13","110706093","110688836","1"
"Q9HA77-1","Q9HA77-1","ENST00000257347.9","ENSP00000257347.4","13","110706093","110641540","1"
"Q7Z7L1-1","K7ER38-1","ENST00000589811.5","ENSP00000468095.1","17","35363807","35363508","1"
"O60664-1","K7ER39-1","ENST00000589494.1","ENSP00000468096.1","19","4866925","4852209","1"
"Q14839-1","A0A2R8Y685-1","ENST00000646268.1","ENSP00000495023.1","12","6606373","6582652","1"
"Q9UFC0-1","H7C4Q9-1","ENST00000476270.1","ENSP00000417913.1","7","102465095","102465588","0"
"Q9UFC0-1","F8WDB4-1","ENST00000463739.5","ENSP00000420650.2","7","102467363","102468376","0"
"Q9UFC0-1","H7C5S6-1","ENST00000485808.5","ENSP00000420729.1","7","102465152","102467699","0"
"Q9UFC0-1","F8WBP5-1","ENST00000464107.5","ENSP00000418204.1","7","102465081","102465586","0"
"Q9UFC0-1","Q9UFC0-1","ENST00000292616.10","ENSP00000292616.5","7","102465081","102473046","0"
"A2RRP1-1","A0A8V8TQK6-1","ENST00000700066.1","ENSP00000514780.1","2","15539252","15417419","1"
"O43325-1","H3BNK2-1","ENST00000567165.5","ENSP00000457743.1","16","20915556","20920283","0"
"O43325-1","O43325-1","ENST00000219168.8","ENSP00000219168.4","16","20915556","20924113","0"
"Q9NVN8-1","A0A6I8PL80-1","ENST00000674420.1","ENSP00000501418.1","X","54532567","54560599","0"
"O43323-1","O43323-1","ENST00000649637.2","ENSP00000497483.1","12","49094512","49089862","1"
"Q9GZT6-1","E9PRC2-1","ENST00000529745.5","ENSP00000434242.1","11","83285972","83274670","1"
"Q9GZT6-1","E9PPJ7-1","ENST00000534753.5","ENSP00000432646.1","11","83285972","83274737","1"
"Q9GZT6-1","J3KN19-1","ENST00000260054.8","ENSP00000260054.4","11","83285972","83273933","1"
"Q9GZT6-1","H0YF06-1","ENST00000527495.5","ENSP00000436974.1","11","83278830","83261943","1"
"Q9GZT6-1","E9PKQ5-1","ENST00000529073.5","ENSP00000431523.1","11","83285972","83265916","1"
"Q9GZT6-1","Q9GZT6-1","ENST00000529689.6","ENSP00000434724.1","11","83285972","83261914","1"
"Q9GZT6-1","Q9GZT6-3","ENST00000455220.6","ENSP00000390990.3","11","83278746","83261914","1"
"Q9GZT6-1","E9PNI8-1","ENST00000527025.5","ENSP00000434775.1","11","83285972","83285198","1"
"Q9GZT6-1","E9PMQ7-1","ENST00000526265.5","ENSP00000432999.1","11","83285972","83274670","1"
"P04839-1","P04839-1","ENST00000378588.5","ENSP00000367851.4","X","37780078","37810914","0"
"P04839-1","A0A8Q3SIF1-1","ENST00000696172.1","ENSP00000512463.1","X","37780078","37799001","0"
"P04839-1","A0A8Q3WMA3-1","ENST00000696170.1","ENSP00000512461.1","X","37780078","37795955","0"
"Q96EZ8-1","F8VZC2-1","ENST00000548602.5","ENSP00000447739.1","12","49565644","49564829","1"
"Q6PEV8-1","Q6PEV8-1","ENST00000493442.2","ENSP00000417581.1","X","104166786","104189775","0"
"P20062-1","A0A8V8TNC5-1","ENST00000698270.1","ENSP00000513641.1","22","30607332","30626518","0"
"Q09428-1","A0A2R8YDE9-1","ENST00000644649.1","ENSP00000494519.1","11","17460548","17427905","1"
"Q6H8Q1-1","A0A7I2V5G9-1","ENST00000676532.1","ENSP00000504601.1","4","8127571","7966993","1"
"Q33E94-1","F8VZC4-1","ENST00000549040.5","ENSP00000447735.1","12","106654286","106686932","0"
"Q6RFH5-1","H0YFP2-1","ENST00000536401.1","ENSP00000439541.1","11","62833067","62832954","1"
"O60279-1","H7C2K7-1","ENST00000412539.1","ENSP00000406475.1","3","33218793","33153710","1"
"P45378-1","F8WA37-1","ENST00000671946.1","ENSP00000499857.1","HG28_PATCH","91699","107317","0"
"Q9NZQ3-1","H7C2K2-1","ENST00000415281.1","ENSP00000406442.1","3","48681584","48679076","1"
"O95825-1","H7C2K1-1","ENST00000437996.5","ENSP00000406423.1","21","33602265","33599267","1"
"Q8IYM9-1","H7C2K0-1","ENST00000450670.5","ENSP00000406412.1","11","5706594","5714724","0"
"Q8IVW1-1","A0A994J5H2-1","ENST00000706250.1","ENSP00000516297.1","17","46576322","46517173","1"
"Q9NWR8-1","Q9NWR8-1","ENST00000394650.7","ENSP00000378145.4","4","109560338","109687589","0"
"Q9UI32-1","A8K0A6-1","ENST00000424141.6","ENSP00000416282.2","12","56488118","56478050","1"
"Q9UI32-1","C9J3Q2-1","ENST00000461077.1","ENSP00000417244.1","12","56488118","56475055","1"
"Q9UI32-1","F8WBC9-1","ENST00000483347.1","ENSP00000417723.1","12","56488118","56479898","1"
"Q9UI32-1","Q9UI32-1","ENST00000311966.9","ENSP00000310447.4","12","56488118","56471490","1"
"Q9UI32-1","Q9UI32-2","ENST00000486896.5","ENSP00000419661.1","12","56488118","56478050","1"
"Q9UI32-1","F8WBL8-1","ENST00000479952.5","ENSP00000417796.1","12","56488118","56474889","1"
"Q9UI32-1","F8WEU7-1","ENST00000494474.5","ENSP00000419996.1","12","56488118","56478050","1"
"Q9UI32-1","A0A087X004-1","ENST00000610413.4","ENSP00000483010.1","12","56477701","56471490","1"
"Q9UI32-1","E5G745-1","ENST00000539272.5","ENSP00000441739.2","12","56480458","56474875","1"
"Q9UI32-1","G5E9X4-1","ENST00000486433.5","ENSP00000420328.1","12","56488118","56475132","1"
"O60573-1","B9A023-1","ENST00000409394.5","ENSP00000386983.1","2","232550725","232580940","0"
"Q6P589-1","Q6P589-1","ENST00000368910.4","ENSP00000357906.3","1","151158698","151159249","0"
"Q9NRD5-1","E7EX80-1","ENST00000426258.5","ENSP00000413962.1","22","38057810","38065113","0"
"O95819-1","E7EX83-1","ENST00000456652.5","ENSP00000387370.1","2","101698081","101891246","0"
"P20594-1","A0A8I5KVW9-1","ENST00000691969.1","ENSP00000510244.1","9","35792409","35799655","0"
"Q969U7-1","A0A8V8TP80-1","ENST00000699168.1","ENSP00000514174.1","18","12703108","12728161","0"
"Q9Y3A2-1","Q9Y3A2-1","ENST00000373014.5","ENSP00000362105.4","1","38012803","38023625","0"
"P61769-1","F5H6I0-1","ENST00000619603.1","ENSP00000483449.1","HSCHR15_3_CTG8","34896","39685","0"
"P14138-1","A0A2R8Y214-1","ENST00000644821.1","ENSP00000493472.1","20","59300813","59323671","0"
"P14902-1","J3KN03-1","ENST00000253513.11","ENSP00000253513.7","8","39913923","39922628","0"
"P14902-1","A0A140T9Z2-1","ENST00000519154.5","ENSP00000428716.1","8","39913923","39922654","0"
"P14902-1","P14902-1","ENST00000518237.6","ENSP00000430950.1","8","39913923","39928182","0"
"P14902-1","E5RH36-1","ENST00000522840.1","ENSP00000429933.1","8","39913923","39917928","0"
"Q86VP6-1","F5H6I6-1","ENST00000540525.1","ENSP00000437594.1","12","67281914","67292643","0"
"Q6DD88-1","F5H6I7-1","ENST00000538786.1","ENSP00000437593.1","11","63659244","63629322","1"
"Q6FHJ7-1","Q6FHJ7-1","ENST00000436072.7","ENSP00000410715.2","7","37916537","37907482","1"
"Q8WWF1-1","Q5TB16-1","ENST00000369098.3","ENSP00000358094.3","1","150272818","150280897","0"
"Q8N365-1","Q5TB13-1","ENST00000417398.5","ENSP00000398291.1","1","150283532","150286774","0"
"Q8N365-1","Q5TB12-1","ENST00000369094.5","ENSP00000358090.1","1","150283532","150286951","0"
"Q6P6B7-1","Q6P6B7-1","ENST00000380092.8","ENSP00000369434.4","10","5889354","5878133","1"
"Q6P6B7-1","Q6P6B7-2","ENST00000191063.8","ENSP00000352361.6","10","5889354","5878225","1"
"Q9BTT0-1","Q5TB19-1","ENST00000369114.9","ENSP00000358110.5","1","150235786","150220694","1"
"Q6P6B1-1","Q6P6B1-1","ENST00000318528.8","ENSP00000315614.3","8","98064670","98093330","0"
"Q6P6B1-1","Q6P6B1-2","ENST00000545282.1","ENSP00000440297.1","8","98064670","98093330","0"
"Q9BYM8-1","Q9BYM8-1","ENST00000356286.10","ENSP00000348632.6","20","408758","430427","0"
"Q9BYM8-1","Q9BYM8-3","ENST00000353660.7","ENSP00000254960.5","20","408739","430427","0"
"Q9BYM8-1","Q9BYM8-4","ENST00000382181.2","ENSP00000371616.3","20","408739","422186","0"
"Q9BYM8-1","Q5JWR1-1","ENST00000411647.5","ENSP00000415080.1","20","408758","417821","0"
"Q9BYM8-1","A6PVJ5-1","ENST00000400247.3","ENSP00000383106.3","20","408739","410559","0"
"Q9BYM8-1","A6PVJ7-1","ENST00000441733.5","ENSP00000387799.1","20","408758","417821","0"
"Q9BYM8-1","A6PVJ6-1","ENST00000475269.5","ENSP00000417173.1","20","408758","410559","0"
"Q9BYM8-1","B4DML5-1","ENST00000415942.5","ENSP00000405288.1","20","408758","422186","0"
"Q9BYM8-1","G3XAG9-1","ENST00000382214.7","ENSP00000371649.3","20","408758","427316","0"
"Q9BYM8-1","A0A8V8TLQ1-1","ENST00000400245.3","ENSP00000513445.1","20","408758","410559","0"
"Q9BYM8-1","A0A8V8TMQ4-1","ENST00000697804.1","ENSP00000513444.1","20","408758","427935","0"
"Q71RC2-1","X6RLN4-1","ENST00000520064.2","ENSP00000429631.2","12","50440439","50475861","0"
"Q3SYF9-1","Q3SYF9-1","ENST00000334849.2","ENSP00000334696.2","21","30561289","30561101","1"
"Q6ZW05-1","H0Y3Q6-1","ENST00000398738.3","ENSP00000381722.3","6","48068957","47901910","1"
"Q63HM9-1","Q63HM9-1","ENST00000377801.8","ENSP00000367032.3","5","41510526","41313620","1"
"Q8N743-1","A0A0G2JPB3-1","ENST00000611663.1","ENSP00000483308.1","HSCHR19KIR_G248_A_HAP_CTG3_1","144902","133307","1"
"Q13042-1","A0A3B3ISD2-1","ENST00000650489.1","ENSP00000497168.1","13","114235085","114269576","0"
"Q5VU65-1","Q5VU65-1","ENST00000368559.8","ENSP00000357547.3","1","154155044","153992838","1"
"Q5VU65-1","Q5VU65-2","ENST00000271854.3","ENSP00000271854.3","1","154155044","153992838","1"
"Q63HM1-1","K7EK09-1","ENST00000588199.5","ENSP00000465406.1","17","78187371","78205464","0"
"Q63HM1-1","Q63HM1-2","ENST00000327898.9","ENSP00000328938.5","17","78187371","78206934","0"
"Q63HM1-1","K7ELV9-1","ENST00000586731.1","ENSP00000466241.1","17","78187422","78197142","0"
"Q63HM1-1","K7EPF8-1","ENST00000591952.5","ENSP00000467365.1","17","78187371","78207008","0"
"Q63HM1-1","K7EMM5-1","ENST00000586542.5","ENSP00000466566.1","17","78187371","78205080","0"
"Q63HM1-1","K7EQK5-1","ENST00000589107.5","ENSP00000467869.1","17","78187371","78192662","0"
"Q63HM1-1","Q63HM1-1","ENST00000409257.10","ENSP00000386890.4","17","78187371","78206934","0"
"Q63HM1-1","K7EIX3-1","ENST00000588800.5","ENSP00000464929.1","17","78187371","78206021","0"
"P43490-1","A0A7P0T8L3-1","ENST00000680468.1","ENSP00000505172.1","7","106284884","106252990","1"
"Q63HM2-1","B6ZDM2-1","ENST00000317623.8","ENSP00000317396.4","14","60114713","60134218","0"
"Q63HM2-1","H0YJ84-1","ENST00000556360.1","ENSP00000450994.1","14","60124306","60125645","0"
"Q63HM2-1","H9KV87-1","ENST00000391611.6","ENSP00000375469.2","14","60107639","60108328","0"
"Q63HM2-1","Q63HM2-1","ENST00000406854.6","ENSP00000384801.1","14","60107639","60134218","0"
"Q7Z7G0-1","A0AA34QVJ5-1","ENST00000710654.1","ENSP00000518403.1","3","100993405","100750498","1"
"Q13316-1","A0A804HJB8-1","ENST00000682752.1","ENSP00000507436.1","4","87656493","87660707","0"
"O14578-1","A0A7I2YQJ8-1","ENST00000678494.1","ENSP00000503854.1","12","119785022","119686740","1"
"Q5T8D3-1","A0A7I2YQJ9-1","ENST00000677141.1","ENSP00000503831.1","10","27240394","27197433","1"
"Q5SQN1-1","H7C3C7-1","ENST00000426344.6","ENSP00000411128.2","1","227747737","227775878","0"
"Q9Y6M7-1","H7C3C4-1","ENST00000419036.5","ENSP00000411031.1","3","27424086","27376767","1"
"Q8TCS8-1","H7C3C5-1","ENST00000415489.1","ENSP00000411057.1","2","55671368","55656162","1"
"Q9NVA1-1","H7C3C3-1","ENST00000457259.5","ENSP00000411024.1","20","35411958","35366574","1"
"P09651-1","A0A7I2YQJ2-1","ENST00000678970.1","ENSP00000503825.1","12","54283079","54284286","0"
"P51617-1","H7C3C1-1","ENST00000444254.1","ENSP00000410953.1","X","154014246","154011860","1"
"Q9BWH6-1","H3BPM3-1","ENST00000567866.5","ENSP00000455381.1","15","41537125","41535513","1"
"Q9BWH6-1","Q9BWH6-2","ENST00000562303.5","ENSP00000455363.1","15","41537125","41520241","1"
"Q9BWH6-1","H3BPY8-1","ENST00000566863.1","ENSP00000455527.1","15","41537125","41536165","1"
"Q9BWH6-1","H3BRE8-1","ENST00000561603.5","ENSP00000456207.1","15","41537125","41517583","1"
"Q9BWH6-1","Q9BWH6-1","ENST00000304330.9","ENSP00000306123.4","15","41537125","41517545","1"
"Q8NHV9-1","Q8NHV9-1","ENST00000703667.1","ENSP00000515423.1","X","120115862","120109195","1"
"Q9BWH2-1","H7C0K8-1","ENST00000456179.1","ENSP00000395488.1","X","155033426","155051724","0"
"Q9BWH2-1","Q9BWH2-1","ENST00000369498.8","ENSP00000358510.3","X","155026939","155054669","0"
"Q8NHV5-1","A0A075B731-1","ENST00000569656.5","ENSP00000456262.2","16","22008302","22083698","0"
"Q8NHV5-1","Q8NHV5-3","ENST00000331057.8","ENSP00000454543.1","16","22008302","22064345","0"
"Q8NHV5-1","H3BQB3-1","ENST00000562695.1","ENSP00000455694.1","16","22008302","22075704","0"
"Q8NHV5-1","Q8NHV5-1","ENST00000542527.7","ENSP00000454926.1","16","22008302","22080877","0"
"Q8NHV4-1","G3V4I9-1","ENST00000553609.5","ENSP00000451830.1","12","96917657","96936638","0"
"Q8NHV4-1","G3V2S2-1","ENST00000555806.5","ENSP00000450828.1","12","96917657","96924853","0"
"Q8NHV4-1","Q8NHV4-1","ENST00000266742.9","ENSP00000266742.5","12","96909760","96952050","0"
"Q8NHV4-1","G3V2V3-1","ENST00000554226.5","ENSP00000450881.1","12","96907612","96920116","0"
"Q8NHV4-1","Q8NHV4-2","ENST00000411739.6","ENSP00000411307.2","12","96917657","96952050","0"
"Q8NHV4-1","Q8NHV4-3","ENST00000557644.5","ENSP00000451211.1","12","96907612","96952050","0"
"Q8NHV4-1","G3V2M9-1","ENST00000557092.5","ENSP00000450757.1","12","96909760","96917689","0"
"Q8NHV4-1","G3V4L2-1","ENST00000557478.5","ENSP00000451869.1","12","96909760","96934978","0"
"Q8NHV1-1","Q8NHV1-1","ENST00000313543.5","ENSP00000315474.4","7","150519975","150520874","0"
"P05013-1","A0A0A0MQU8-1","ENST00000259555.5","ENSP00000259555.5","9","21350890","21350321","1"
"P05013-1","P05013-1","ENST00000380210.2","ENSP00000369558.1","9","21350887","21350321","1"
"Q9C0J9-1","Q9C0J9-1","ENST00000242728.5","ENSP00000242728.4","12","26124779","26122069","1"
"Q9C0J8-1","C9J8B4-1","ENST00000436787.5","ENSP00000397547.1","2","127768971","127726653","1"
"Q9C0J8-1","Q9C0J8-1","ENST00000322313.9","ENSP00000325377.3","2","127770981","127706326","1"
"Q9C0J8-1","Q9C0J8-2","ENST00000409658.7","ENSP00000387186.3","2","127770981","127764476","1"
"Q9C0J8-1","Q9C0J8-3","ENST00000393006.5","ENSP00000376730.1","2","127770981","127738008","1"
"Q9H6S3-1","E9PN68-1","ENST00000534755.5","ENSP00000432923.1","11","709408","720133","0"
"P05014-1","P05014-1","ENST00000421715.3","ENSP00000412897.1","9","21187531","21186965","1"
"Q10586-1","M0QXP1-1","ENST00000601104.1","ENSP00000469291.1","19","48636994","48633420","1"
"Q10586-1","Q10586-1","ENST00000222122.10","ENSP00000222122.4","19","48636994","48630840","1"
"Q10586-1","M0QXW3-1","ENST00000593500.1","ENSP00000471220.1","19","48633599","48630840","1"
"Q11206-1","E9PN64-1","ENST00000531217.5","ENSP00000432929.1","11","126406156","126408308","0"
"Q10588-1","H0Y8G4-1","ENST00000514445.5","ENSP00000420925.1","4","15711806","15736116","0"
"Q10588-1","H0Y9Q9-1","ENST00000514989.1","ENSP00000424761.1","4","15715328","15737803","0"
"Q10588-1","H0Y984-1","ENST00000505785.5","ENSP00000423357.1","4","15707509","15723454","0"
"Q10588-1","Q10588-1","ENST00000265016.9","ENSP00000265016.4","4","15703145","15731842","0"
"Q10588-1","A6NC48-1","ENST00000382346.7","ENSP00000371783.3","4","15703145","15731842","0"
"O14683-1","E9PN66-1","ENST00000533937.1","ENSP00000432926.1","11","44938335","44937557","1"
"Q8N4C6-1","E9PN67-1","ENST00000476352.5","ENSP00000432924.1","14","50822056","50729695","1"
"P09668-1","E9PN60-1","ENST00000525807.6","ENSP00000432935.2","15","78944981","78939144","1"
"Q9BYN7-1","E9PN62-1","ENST00000483118.5","ENSP00000432933.1","20","33732022","33788919","0"
"Q9UPN7-1","K7EM28-1","ENST00000592242.1","ENSP00000466332.1","19","55247103","55245346","1"
"P01920-1","A0A140T8Z5-1","ENST00000399065.8","ENSP00000382018.4","HSCHR6_MHC_MCF_CTG1","3963102","3956606","1"
"P01920-1","A2AAY8-1","ENST00000399082.7","ENSP00000382032.3","6","32666607","32660239","1"
"P01920-1","A0A0U5Q247-1","ENST00000414518.2","ENSP00000388763.2","HSCHR6_MHC_SSTO_CTG1","4063858","4057471","1"
"P01920-1","P01920-1","ENST00000399088.8","ENSP00000382038.4","HSCHR6_MHC_MCF_CTG1","3963102","3956606","1"
"P01920-1","A0A140T911-1","ENST00000430790.6","ENSP00000388447.2","HSCHR6_MHC_DBB_CTG1","3907455","3901068","1"
"P01920-1","A0A140T9V6-1","ENST00000433936.6","ENSP00000414555.2","HSCHR6_MHC_MCF_CTG1","3963102","3956606","1"
"P01920-1","A0A140T9R6-1","ENST00000424530.6","ENSP00000411566.2","HSCHR6_MHC_MCF_CTG1","3963102","3956606","1"
"P01920-1","A0A140T9H9-1","ENST00000456954.1","ENSP00000403786.1","HSCHR6_MHC_MANN_CTG1","4084432","4079485","1"
"P01920-1","A0A140T8Z1-1","ENST00000399670.3","ENSP00000382578.3","HSCHR6_MHC_QBL_CTG1","3860890","3854145","1"
"P01920-1","Q5Y7D6-1","ENST00000399084","ENSP00000382034","6","32666607","32660239","1"
"P01920-1","E9PIB1-1","ENST00000484729.2","ENSP00000436686.1","6","32666607","32662057","1"
"P01920-1","A0A140T9Y4-1","ENST00000457445.1","ENSP00000416744.1","HSCHR6_MHC_MCF_CTG1","3963102","3958402","1"
"P01920-1","A2AAZ0-1","ENST00000399079.7","ENSP00000382029.3","6","32666607","32660239","1"
"P01920-1","A0A140T9Z9-1","ENST00000490862.5","ENSP00000433300.1","HSCHR6_MHC_DBB_CTG1","3907455","3902911","1"
"P01920-1","A0A140TA15-1","ENST00000480749.5","ENSP00000435701.1","HSCHR6_MHC_MCF_CTG1","3963102","3958455","1"
"P01920-1","Q5Y7D3-1","ENST00000383247.6","ENSP00000372734.2","HSCHR6_MHC_QBL_CTG1","3860890","3854145","1"
"P01920-1","A0A140T9S8-1","ENST00000421888.5","ENSP00000411427.1","HSCHR6_MHC_MANN_CTG1","4084432","4077690","1"
"P01920-1","A0A0D5XQ77-1","ENST00000399074.7","ENSP00000382025.3","HSCHR6_MHC_DBB_CTG1","3907455","3901068","1"
"P55039-1","J3QKW7-1","ENST00000580055.5","ENSP00000463268.1","17","18088024","18101925","0"
"Q99747-1","J3QKW4-1","ENST00000580224.5","ENSP00000463265.1","18","10526103","10532720","0"
"P55286-1","J3QKW5-1","ENST00000585315.5","ENSP00000463266.1","16","62021403","61713945","1"
"Q15846-1","J3QKW8-1","ENST00000581619.5","ENSP00000463269.1","18","618001","645098","0"
"Q9Y3R0-1","F5H5I0-1","ENST00000539540.5","ENSP00000443392.1","12","66541918","66517951","1"
"Q9NP78-1","F5H5I5-1","ENST00000543935.1","ENSP00000443382.1","12","122960235","122960041","1"
"P08865-1","P08865-1","ENST00000697729.1","ENSP00000513423.1","3","39407654","39412365","0"
"P08865-1","A0A0C4DG17-1","ENST00000443003.2","ENSP00000389351.1","3","39407654","39412365","0"
"P08865-1","C9J9K3-1","ENST00000458478.5","ENSP00000410848.1","3","39407654","39412365","0"
"P08865-1","A0A8V8TLA4-1","ENST00000697753.1","ENSP00000513432.1","3","39407654","39420646","0"
"P08865-1","A0A8V8TMP3-1","ENST00000697754.1","ENSP00000513433.1","3","39410803","39412366","0"
"P08865-1","A0A8V8TMX1-1","ENST00000697728.1","ENSP00000513422.1","3","39407654","39412090","0"
"P33947-1","P33947-2","ENST00000490996.1","ENSP00000420501.1","7","6484057","6462969","1"
"P33947-1","H7BYF7-1","ENST00000382267.3","ENSP00000371702.3","7","6484057","6482567","1"
"P33947-1","P33947-1","ENST00000258739.9","ENSP00000258739.4","7","6484057","6463144","1"
"P08861-1","P08861-1","ENST00000337107.11","ENSP00000338369.6","1","21977040","21989276","0"
"Q9H2K0-1","Q9H2K0-1","ENST00000381116.5","ENSP00000370508.1","13","27440448","27435678","1"
"Q8NBJ7-1","J3QT17-1","ENST00000650735.1","ENSP00000498997.1","7","56064255","56079609","0"
"P00813-1","A0A0S2Z3B9-1","ENST00000695991.1","ENSP00000512314.1","20","44651607","44619837","1"
"Q9H2K8-1","F5H7G4-1","ENST00000541786.5","ENSP00000442541.1","12","118255567","118255505","1"
"Q9H2K8-1","F5H5C7-1","ENST00000540561.5","ENSP00000443487.1","12","118181556","118181443","1"
"Q9H2K8-1","F5H3L7-1","ENST00000541186.5","ENSP00000438820.1","12","118255567","118243430","1"
"Q9H2K8-1","F5H5E0-1","ENST00000535570.5","ENSP00000443465.1","12","118255567","118238102","1"
"Q9H2K8-1","F5H005-1","ENST00000541878.5","ENSP00000444057.1","12","118255567","118244903","1"
"Q9H2K8-1","F5GX96-1","ENST00000542532.5","ENSP00000441071.1","12","118255567","118255460","1"
"Q9H2K8-1","Q9H2K8-1","ENST00000392533.8","ENSP00000376317.3","12","118255567","118151000","1"
"Q9H2K8-1","F5GWV8-1","ENST00000536979.1","ENSP00000441932.1","12","118152346","118151000","1"
"Q9H2K8-1","H0YF68-1","ENST00000538601.1","ENSP00000437389.1","12","118243448","118201422","1"
"Q9H2K8-1","F5H1I2-1","ENST00000537822.1","ENSP00000439620.1","12","118181556","118181515","1"
"Q9H2K8-1","G3V1Q8-1","ENST00000537952.1","ENSP00000443834.1","12","118181556","118151000","1"
"Q13336-1","B4DFJ8-1","ENST00000402943.6","ENSP00000385320.2","18","45731179","45749948","0"
